image_id,method,dataset,iou,dice,precision,recall,f1
deepcrack_0000,box,deepcrack,0.5909317389138017,0.7428750391481366,0.6137657409004658,0.940772078265468,0.7428750391481366
deepcrack_0001,box,deepcrack,0.007677972418934029,0.015238940671696996,0.008330805783035083,0.08923543426467404,0.015238940671696998
deepcrack_0002,box,deepcrack,0.0012410818435829964,0.002479086937379348,0.0013246950667776612,0.01928345626975764,0.002479086937379348
deepcrack_0003,box,deepcrack,0.034982511331415445,0.06760019797129416,0.03536716780180576,0.762834254767009,0.06760019797129416
deepcrack_0004,box,deepcrack,0.12595866946623938,0.22373586683417085,0.12846869998422036,0.8657147197326447,0.22373586683417085
deepcrack_0005,box,deepcrack,0.6167675329298683,0.7629637784872839,0.7816377171215881,0.7451612903225806,0.7629637784872839
deepcrack_0006,box,deepcrack,0.40094966761633427,0.5723969631236443,0.7036666666666667,0.48240402193784276,0.5723969631236443
deepcrack_0007,box,deepcrack,0.7179056888739721,0.8357917358601152,0.8592086764410524,0.8136173449980981,0.8357917358601152
deepcrack_0008,box,deepcrack,0.7394242068155111,0.8501942239486573,0.9024740050197203,0.803639846743295,0.8501942239486573
deepcrack_0009,box,deepcrack,0.6443136128661688,0.7836870142345647,0.7810269799825935,0.7863652295828952,0.7836870142345647
deepcrack_0010,box,deepcrack,0.11141513056835638,0.20049237679782317,0.124805076087541,0.5094381035996488,0.2004923767978232
deepcrack_0011,box,deepcrack,0.7332020135697089,0.8460664225280969,0.8006692160611855,0.8969210174029452,0.8460664225280969
deepcrack_0012,box,deepcrack,0.4116575591985428,0.5832258064516129,0.9870456732548671,0.41389371740749936,0.5832258064516128
deepcrack_0013,box,deepcrack,0.3925637699956766,0.5638000620925179,0.9661287462316014,0.39804193760502665,0.5638000620925179
deepcrack_0014,box,deepcrack,0.00025017512258581004,0.000500225101295583,1.0,0.00025017512258581004,0.0005002251012955829
deepcrack_0015,box,deepcrack,0.25977895242671795,0.412419896246567,0.83271719038817,0.2740823362401136,0.41241989624656694
deepcrack_0016,box,deepcrack,0.2154980851969174,0.35458399782177447,0.993244715624319,0.21581439393939394,0.3545839978217744
deepcrack_0017,box,deepcrack,0.000825147347740668,0.0016489340818970593,1.0,0.000825147347740668,0.0016489340818970593
deepcrack_0018,box,deepcrack,0.4686973202348428,0.6382490303174226,0.9214857142857142,0.48819326713489947,0.6382490303174226
deepcrack_0019,box,deepcrack,0.4176940114505412,0.5892583421766301,0.9799019607843137,0.42130332153093913,0.5892583421766301
deepcrack_0020,box,deepcrack,0.3981739189464395,0.5695627897943826,0.4941032768932693,0.6722250873875423,0.5695627897943826
