image_id,method,dataset,protocol,iou,dice,precision,recall,f1
crackforest_0000,unet,crackforest,supervised_train_val_test,0.4677011909058102,0.637324809441849,0.48502994011976047,0.9290322580645162,0.637324809441849
crackforest_0001,unet,crackforest,supervised_train_val_test,0.5145700071073206,0.679493195682778,0.5382899628252789,0.9211195928753181,0.679493195682778
crackforest_0002,unet,crackforest,supervised_train_val_test,0.5638736263736264,0.7211242863416777,0.6401559454191034,0.8255404725992961,0.7211242863416777
crackforest_0003,unet,crackforest,supervised_train_val_test,0.4458161865569273,0.6166982922201139,0.5273120605732828,0.7425742574257426,0.6166982922201139
crackforest_0004,unet,crackforest,supervised_train_val_test,0.5523238380809595,0.711609039984547,0.6879551820728291,0.7369473894778956,0.711609039984547
crackforest_0005,unet,crackforest,supervised_train_val_test,0.43733766233766236,0.6085385136661396,0.44735968116904684,0.951271186440678,0.6085385136661396
crackforest_0006,unet,crackforest,supervised_train_val_test,0.6279875935048349,0.7714894093914603,0.7528433945756781,0.7910825097678694,0.7714894093914603
crackforest_0007,unet,crackforest,supervised_train_val_test,0.38725761772853184,0.5583067092651757,0.5420705699883676,0.5755454919720049,0.5583067092651758
crackforest_0008,unet,crackforest,supervised_train_val_test,0.35151987529228373,0.5201845444059977,0.3929141861478147,0.7694057435314188,0.5201845444059976
crackforest_0009,unet,crackforest,supervised_train_val_test,0.4749699639567481,0.6440401846320934,0.48866913885455293,0.9442675159235668,0.6440401846320934
crackforest_0010,unet,crackforest,supervised_train_val_test,0.5617504051863857,0.7193856371938564,0.5801807833947105,0.9464773347897324,0.7193856371938564
crackforest_0011,unet,crackforest,supervised_train_val_test,0.5196618890113929,0.6839177750906892,0.5547273440564927,0.8915510718789408,0.6839177750906892
crackforest_0012,unet,crackforest,supervised_train_val_test,0.3928371572467823,0.5640819606267578,0.500594247682434,0.6460122699386504,0.5640819606267576
crackforest_0013,unet,crackforest,supervised_train_val_test,0.35025906735751294,0.5188027628549501,0.6341463414634146,0.43896103896103894,0.5188027628549501
crackforest_0014,unet,crackforest,supervised_train_val_test,0.5828262339418526,0.7364374199060231,0.6988244831779489,0.7783295711060948,0.7364374199060231
crackforest_0015,unet,crackforest,supervised_train_val_test,0.4223918575063613,0.59391771019678,0.47861604997597307,0.7824037706205813,0.59391771019678
crackforest_0016,unet,crackforest,supervised_train_val_test,0.4582601755786113,0.6285026269702276,0.509403832505323,0.8202857142857143,0.6285026269702277
crackforest_0017,unet,crackforest,supervised_train_val_test,0.4213256484149856,0.5928629359286294,0.456875,0.8441108545034642,0.5928629359286294
crackforest_0018,unet,crackforest,supervised_train_val_test,0.5009255831173639,0.667488899851998,0.7113564668769716,0.6287174721189591,0.6674888998519981
crackforest_0019,unet,crackforest,supervised_train_val_test,0.4750387596899225,0.6441034265293252,0.5225102319236017,0.8394520547945206,0.6441034265293252
crackforest_0020,unet,crackforest,supervised_train_val_test,0.3366033108522379,0.5036697247706422,0.4609571788413098,0.5551061678463094,0.5036697247706422
crackforest_0021,unet,crackforest,supervised_train_val_test,0.35892514395393477,0.5282485875706214,0.5622725114733343,0.4981073881957101,0.5282485875706215
crackforest_0022,unet,crackforest,supervised_train_val_test,0.3330658105939005,0.4996989765201686,0.46603032004491857,0.5386112913692408,0.4996989765201686
crackforest_0023,unet,crackforest,supervised_train_val_test,0.44553734061930783,0.6164314516129032,0.4749514563106796,0.8779612347451543,0.6164314516129032
