image_id,method,dataset,iou,dice,precision,recall,f1,protocol
deepcrack_0028,box,deepcrack,0.5526392195575169,0.7118707457551051,0.6856134284273467,0.7402193357703974,0.7118707457551051,oracle_gt_prompt
deepcrack_0029,box,deepcrack,0.5359258792386234,0.697853830686528,0.9998824082784572,0.5359596596281122,0.697853830686528,oracle_gt_prompt
deepcrack_0030,box,deepcrack,0.8661502154730145,0.928274914089347,0.999940772328832,0.8661946539428454,0.9282749140893471,oracle_gt_prompt
deepcrack_0031,box,deepcrack,0.8800372266170312,0.9361912776595218,0.999260276867801,0.8806109145092196,0.9361912776595218,oracle_gt_prompt
deepcrack_0032,box,deepcrack,0.6250773355330996,0.7692893401015228,0.6680625964293586,0.9066706551002094,0.7692893401015228,oracle_gt_prompt
deepcrack_0033,box,deepcrack,0.0232893629577818,0.0455186261107313,0.0233787890423582,0.8589278516727126,0.0455186261107313,oracle_gt_prompt
deepcrack_0034,box,deepcrack,0.0593182824258521,0.11199331383201,0.059473991224733,0.9577292219726364,0.11199331383201,oracle_gt_prompt
deepcrack_0035,box,deepcrack,0.0020440707451435,0.0040798020861966,0.002177068214804,0.0323765786452353,0.0040798020861966,oracle_gt_prompt
deepcrack_0036,box,deepcrack,0.4763195846553216,0.6452797749296655,0.5992887211496589,0.6989165396986626,0.6452797749296656,oracle_gt_prompt
deepcrack_0037,box,deepcrack,0.2658765074271518,0.4200670537247526,0.9994163424124514,0.2659177968733823,0.4200670537247526,oracle_gt_prompt
deepcrack_0038,box,deepcrack,0.0147834101382488,0.0291360895153672,0.0229506789337377,0.0398856148203406,0.0291360895153672,oracle_gt_prompt
deepcrack_0039,box,deepcrack,0.0306091379650027,0.0594000903687741,0.0946971795866349,0.0432713001645777,0.0594000903687741,oracle_gt_prompt
deepcrack_0040,box,deepcrack,0.1211941928730715,0.2161876928072739,0.1242418587291219,0.8316677076826983,0.2161876928072739,oracle_gt_prompt
deepcrack_0041,box,deepcrack,0.5283112669422785,0.6913660566008663,0.7434367981148055,0.646112,0.6913660566008664,oracle_gt_prompt
deepcrack_0042,box,deepcrack,0.0515095699527508,0.0979726127553274,0.0654969807439691,0.1943261125713767,0.0979726127553274,oracle_gt_prompt
deepcrack_0043,box,deepcrack,0.508966819138895,0.6745898089784921,0.953871275003402,0.5218103319934495,0.6745898089784921,oracle_gt_prompt
deepcrack_0044,box,deepcrack,0.1718557303273545,0.293305269377054,0.1863810216580237,0.6880034647033347,0.293305269377054,oracle_gt_prompt
deepcrack_0045,box,deepcrack,0.8392300641613198,0.9125884580883086,0.8800461361014994,0.9476298902918652,0.9125884580883086,oracle_gt_prompt
deepcrack_0046,box,deepcrack,0.6576691825508507,0.7934866491742553,0.6822826808228268,0.9479992624008852,0.7934866491742552,oracle_gt_prompt
