image_id,method,dataset,iou,dice,precision,recall,f1
crackforest_0000,ablation_no_stability,crackforest,0.4163278073193619,0.5878975265017667,0.42483242898180656,0.9541218637992831,0.5878975265017667
crackforest_0001,ablation_no_stability,crackforest,0.4332088480321747,0.604529965925035,0.4413227977758267,0.9592875318066157,0.6045299659250349
crackforest_0002,ablation_no_stability,crackforest,0.6193458594293667,0.7649333906317146,0.6679174484052532,0.8949220713926597,0.7649333906317146
crackforest_0003,ablation_no_stability,crackforest,0.4184219921456623,0.5899823810722375,0.4406015037593985,0.8926123381568926,0.5899823810722375
crackforest_0004,ablation_no_stability,crackforest,0.1483625836801158,0.25838979045218213,0.6083086053412463,0.16403280656131225,0.25838979045218213
crackforest_0005,ablation_no_stability,crackforest,0.420541987286718,0.5920866698068771,0.4441696113074205,0.8877118644067796,0.5920866698068771
crackforest_0006,ablation_no_stability,crackforest,0.7007603186097031,0.8240553485896753,0.7674464710547185,0.8896805332107561,0.8240553485896753
crackforest_0007,ablation_no_stability,crackforest,0.48212199111942045,0.6505834121728161,0.5272169690774342,0.8493207081103334,0.6505834121728161
crackforest_0008,ablation_no_stability,crackforest,0.6221579164944192,0.7670744138634047,0.6949896097898869,0.8558430480523174,0.7670744138634048
crackforest_0009,ablation_no_stability,crackforest,0.4200863930885529,0.5916349809885931,0.4339903309780588,0.929140127388535,0.5916349809885932
crackforest_0010,ablation_no_stability,crackforest,0.4701951349906442,0.6396363636363637,0.47942218588171165,0.9606772255598034,0.6396363636363637
crackforest_0011,ablation_no_stability,crackforest,0.508736559139785,0.6743875278396436,0.5213498622589532,0.9546027742749055,0.6743875278396437
crackforest_0012,ablation_no_stability,crackforest,0.43790849673202614,0.6090909090909091,0.4769097222222222,0.842638036809816,0.6090909090909091
crackforest_0013,ablation_no_stability,crackforest,0.3756168359941945,0.5461067735809243,0.4045014066895905,0.8402597402597403,0.5461067735809243
crackforest_0014,ablation_no_stability,crackforest,0.551231135822081,0.7107014848950333,0.5713501646542262,0.9399548532731377,0.7107014848950334
crackforest_0015,ablation_no_stability,crackforest,0.45003843197540355,0.6207262125629472,0.4684,0.9198743126472899,0.6207262125629472
crackforest_0016,ablation_no_stability,crackforest,0.2886002886002886,0.4479283314669653,0.6458557588805167,0.34285714285714286,0.4479283314669653
crackforest_0017,ablation_no_stability,crackforest,0.31747808244730463,0.4819481806597763,0.3192646782967548,0.9826789838337182,0.48194818065977624
crackforest_0018,ablation_no_stability,crackforest,0.6545161290322581,0.7911873659582764,0.6815586160564326,0.9428438661710037,0.7911873659582765
crackforest_0019,ablation_no_stability,crackforest,0.49038737446197994,0.6580670003850597,0.5072721875927575,0.9364383561643835,0.6580670003850597
crackforest_0020,ablation_no_stability,crackforest,0.37128011336797356,0.5415087840165346,0.4106583072100313,0.7947421638018201,0.5415087840165346
crackforest_0021,ablation_no_stability,crackforest,0.12940730443573867,0.2291596732684346,0.5676274944567627,0.14355811019206505,0.22915967326843456
crackforest_0022,ablation_no_stability,crackforest,0.31601731601731603,0.48026315789473684,0.3514896178152272,0.7579493835171967,0.48026315789473684
crackforest_0023,ablation_no_stability,crackforest,0.3914943198368774,0.5626962528783755,0.3971631205673759,0.964824120603015,0.5626962528783755
