image_id,method,dataset,protocol,iou,dice,precision,recall,f1
crackforest_0000,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4381282495667244,0.6093034466136419,0.4589687726942629,0.9060931899641577,0.6093034466136419
crackforest_0001,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4193020719738277,0.5908567038033039,0.4232250963126032,0.9783715012722646,0.5908567038033038
crackforest_0002,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6123481781376519,0.7595731324544884,0.6505376344086021,0.9125188536953243,0.7595731324544883
crackforest_0003,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.39806795469686873,0.569454372170598,0.4143550624133148,0.9101294744859101,0.569454372170598
crackforest_0004,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.0,0.0,0.0,0.0,0.0
crackforest_0005,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4206827309236948,0.592226148409894,0.4443266171792153,0.8877118644067796,0.5922261484098941
crackforest_0006,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.1087245349867139,0.19612542440583183,0.7484756097560976,0.11284762123649736,0.19612542440583186
crackforest_0007,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.08407593955831073,0.15511079342387418,0.5880758807588076,0.0893371757925072,0.15511079342387418
crackforest_0008,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.39556108691142916,0.566884661117717,0.5938959825599501,0.5422234859255047,0.5668846611177171
crackforest_0009,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4249271137026239,0.5964194373401535,0.43933685003767897,0.928343949044586,0.5964194373401535
crackforest_0010,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5814917127071824,0.7353711790393013,0.6125863950527465,0.9197160021845986,0.7353711790393014
crackforest_0011,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5122606650990931,0.6774766770324301,0.5229766803840878,0.9615384615384616,0.6774766770324302
crackforest_0012,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.09142346634901727,0.1675306957708049,0.7580246913580246,0.09417177914110429,0.1675306957708049
crackforest_0013,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4043963712491277,0.5759006211180124,0.4663983903420523,0.7525974025974026,0.5759006211180123
crackforest_0014,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5653021442495126,0.7222914072229141,0.5960070463887258,0.9164785553047404,0.7222914072229142
crackforest_0015,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4505579068872643,0.6212201591511937,0.46896275530636766,0.9198743126472899,0.6212201591511938
crackforest_0016,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.02844950213371266,0.05532503457814661,0.8695652173913043,0.02857142857142857,0.05532503457814661
crackforest_0017,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.38869634764062916,0.5598003455557689,0.41932700603968937,0.8418013856812933,0.5598003455557689
crackforest_0018,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6213942307692307,0.7664936990363233,0.6374845869297164,0.9609665427509294,0.7664936990363233
crackforest_0019,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.49619883040935675,0.6632792651944499,0.5154921020656136,0.9298630136986301,0.6632792651944499
crackforest_0020,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.37128011336797356,0.5415087840165346,0.4106583072100313,0.7947421638018201,0.5415087840165346
crackforest_0021,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.0,0.0,0.0,0.0,0.0
crackforest_0022,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.20819805194805194,0.3446422573060128,0.35724233983286907,0.3329007138221934,0.3446422573060128
crackforest_0023,ablation_no_alignment_v2,crackforest,oracle_gt_prompt_gt_alignment,0.39383259911894275,0.5651074589127687,0.39994035192365046,0.9626704953338119,0.5651074589127687
