image_id,method,dataset,iou,dice,precision,recall,f1
deepcrack_0000,ablation_fusion_max,deepcrack,0.5836455448770158,0.7370911335116231,0.6031986531986532,0.9473823373876256,0.737091133511623
deepcrack_0001,ablation_fusion_max,deepcrack,0.7103168021230718,0.8306260000969791,0.7520414434981122,0.9275503573749188,0.8306260000969792
deepcrack_0002,ablation_fusion_max,deepcrack,0.6819398264536534,0.8108968177434909,0.7474666666666666,0.8860906217070601,0.8108968177434908
deepcrack_0003,ablation_fusion_max,deepcrack,0.5318053238558061,0.6943510582887448,0.5982375979112271,0.8272593929820603,0.6943510582887448
deepcrack_0004,ablation_fusion_max,deepcrack,0.6572462921873176,0.7931787752801072,0.7397476340694006,0.8549293635120766,0.7931787752801072
deepcrack_0005,ablation_fusion_max,deepcrack,0.6776636929809796,0.8078659576602789,0.7571939063381606,0.8658064516129033,0.8078659576602789
deepcrack_0006,ablation_fusion_max,deepcrack,0.6109621186724774,0.7585058786806784,0.6962750716332379,0.8329524680073126,0.7585058786806783
deepcrack_0007,ablation_fusion_max,deepcrack,0.7527593818984547,0.8589420654911839,0.8149539091840219,0.9079497907949791,0.8589420654911839
deepcrack_0008,ablation_fusion_max,deepcrack,0.8016669021048171,0.889916888819194,0.8744221879815101,0.905970625798212,0.889916888819194
deepcrack_0009,ablation_fusion_max,deepcrack,0.6560364464692483,0.7922971114167813,0.7359086126559446,0.8580441640378549,0.7922971114167813
deepcrack_0010,ablation_fusion_max,deepcrack,0.55730635262896,0.7157311747789967,0.6952203600248293,0.7374890254609306,0.7157311747789968
deepcrack_0011,ablation_fusion_max,deepcrack,0.6902568123897275,0.8167478543261424,0.7204829138530796,0.9427041499330656,0.8167478543261425
deepcrack_0012,ablation_fusion_max,deepcrack,0.5410054916714706,0.7021460917503446,0.9599978464520297,0.5534827414949094,0.7021460917503446
deepcrack_0013,ablation_fusion_max,deepcrack,0.5805192962542566,0.7345931145922169,0.9523975791433892,0.597866588733835,0.7345931145922168
deepcrack_0014,ablation_fusion_max,deepcrack,0.4418039813315554,0.6128488852188274,0.9016425308581981,0.464174922445712,0.6128488852188274
deepcrack_0015,ablation_fusion_max,deepcrack,0.49387836689820597,0.6612029169733057,0.971779744346116,0.5010646927600892,0.6612029169733057
deepcrack_0016,ablation_fusion_max,deepcrack,0.500034727045423,0.6666975344368561,0.6522763306908267,0.6817708333333333,0.6666975344368561
deepcrack_0017,ablation_fusion_max,deepcrack,0.2516887379307713,0.40215866821147633,0.8975231355470876,0.2591355599214145,0.40215866821147633
deepcrack_0018,ablation_fusion_max,deepcrack,0.49967430246444466,0.6663770948709595,0.8284582845828459,0.5573383385807702,0.6663770948709596
deepcrack_0019,ablation_fusion_max,deepcrack,0.43733578012261753,0.6085366915242434,0.9764410094049726,0.44199966278873715,0.6085366915242434
deepcrack_0020,ablation_fusion_max,deepcrack,0.61846921797005,0.7642644186285596,0.9506393861892584,0.6389891696750902,0.7642644186285596
deepcrack_0021,ablation_fusion_max,deepcrack,0.7514390371533228,0.8580818643561399,0.8777506112469438,0.8392752776154295,0.8580818643561399
deepcrack_0022,ablation_fusion_max,deepcrack,0.5352937370600414,0.6973176847384058,0.9538825157087681,0.5495151434643996,0.6973176847384057
deepcrack_0023,ablation_fusion_max,deepcrack,0.6613885505481121,0.7961876832844574,0.9346759617867286,0.6934423089202477,0.7961876832844574
deepcrack_0024,ablation_fusion_max,deepcrack,0.48611573549976694,0.6542097952233723,0.9289895647747518,0.5048758558683173,0.6542097952233723
deepcrack_0025,ablation_fusion_max,deepcrack,0.6897492751151287,0.8163924497829818,0.8211167512690355,0.811722199919711,0.8163924497829818
deepcrack_0026,ablation_fusion_max,deepcrack,0.7549835706462212,0.8603881919740374,0.8680266968895605,0.8528829497649096,0.8603881919740373
deepcrack_0027,ablation_fusion_max,deepcrack,0.4743177046885934,0.6434402885893298,0.47564912280701754,0.9941331768847169,0.6434402885893298
deepcrack_0028,ablation_fusion_max,deepcrack,0.5771935893001269,0.7319248483076248,0.6904351424039722,0.7787197635529284,0.7319248483076248
deepcrack_0029,ablation_fusion_max,deepcrack,0.6951288320481475,0.8201486741373571,0.9923035618399857,0.6988969429561929,0.8201486741373571
deepcrack_0030,ablation_fusion_max,deepcrack,0.8896010665572762,0.9415755339068139,0.9993663594470046,0.8901031245190087,0.9415755339068139
deepcrack_0031,ablation_fusion_max,deepcrack,0.9280562234140929,0.9626858513189448,0.9924841772151899,0.9346246973365617,0.9626858513189449
deepcrack_0032,ablation_fusion_max,deepcrack,0.6035267349260524,0.7527492018446258,0.6224090731325772,0.9521387974872869,0.7527492018446258
deepcrack_0033,ablation_fusion_max,deepcrack,0.7486590038314176,0.8562664329535495,0.7575992555831266,0.9844820636839984,0.8562664329535495
deepcrack_0034,ablation_fusion_max,deepcrack,0.6753861138166133,0.8062453284610913,0.6794512877939529,0.991219113743108,0.8062453284610913
deepcrack_0035,ablation_fusion_max,deepcrack,0.5493836554557906,0.709164129260387,0.6196361139718504,0.8289322617680827,0.7091641292603871
deepcrack_0036,ablation_fusion_max,deepcrack,0.6677247333671915,0.8007613247049867,1.0,0.6677247333671915,0.8007613247049866
deepcrack_0037,ablation_fusion_max,deepcrack,0.4915432589892975,0.6591069431300008,0.983212690589866,0.4957034889740139,0.6591069431300008
deepcrack_0038,ablation_fusion_max,deepcrack,0.46181413741967375,0.631837010736326,0.9870575805599577,0.4646276265075221,0.6318370107363259
deepcrack_0039,ablation_fusion_max,deepcrack,0.20200416708006746,0.33611225753198515,0.9084216397099832,0.20620331687555388,0.33611225753198515
deepcrack_0040,ablation_fusion_max,deepcrack,0.6481126039667306,0.7864906832298136,0.6714538223596995,0.9490943160524672,0.7864906832298137
deepcrack_0041,ablation_fusion_max,deepcrack,0.6994797669854521,0.8231692787095591,0.9634842308517485,0.718528,0.823169278709559
deepcrack_0042,ablation_fusion_max,deepcrack,0.3859767551068326,0.5569743557164941,0.9311101670914755,0.39732318196924377,0.556974355716494
deepcrack_0043,ablation_fusion_max,deepcrack,0.6188960428271721,0.7645902225399946,0.9565071556350626,0.6368170314128331,0.7645902225399945
deepcrack_0044,ablation_fusion_max,deepcrack,0.7766019988242211,0.8742554599602912,0.9623269851181184,0.8009527934170637,0.8742554599602912
deepcrack_0045,ablation_fusion_max,deepcrack,0.7912524850894632,0.8834628190899001,0.79852867413476,0.9886151935417098,0.8834628190899002
