image_id,method,dataset,protocol,iou,dice,precision,recall,f1
crackforest_0000,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4173450219160927,0.5889109785730064,0.4256066411238825,0.9555555555555556,0.5889109785730064
crackforest_0001,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.43571222190118464,0.6069631716643188,0.4439211068589932,0.9592875318066157,0.6069631716643187
crackforest_0002,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6123481781376519,0.7595731324544884,0.6505376344086021,0.9125188536953243,0.7595731324544883
crackforest_0003,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.39806795469686873,0.569454372170598,0.4143550624133148,0.9101294744859101,0.569454372170598
crackforest_0004,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4037337662337662,0.5752284029143055,0.6817434210526315,0.49749949989998,0.5752284029143055
crackforest_0005,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4206827309236948,0.592226148409894,0.4443266171792153,0.8877118644067796,0.5922261484098941
crackforest_0006,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6814295485636115,0.8105359503711991,0.7269244801167457,0.9158814065732016,0.8105359503711991
crackforest_0007,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.48525280898876405,0.6534278959810875,0.5293667007150153,0.8534376286537669,0.6534278959810875
crackforest_0008,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6130143928643828,0.7600854593439739,0.6810810810810811,0.8598237133920955,0.7600854593439739
crackforest_0009,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.42129963898916967,0.5928371856743714,0.43528534129056323,0.929140127388535,0.5928371856743714
crackforest_0010,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5439647021745981,0.704633598693611,0.5625814863102999,0.9426542872747132,0.704633598693611
crackforest_0011,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5122606650990931,0.6774766770324301,0.5229766803840878,0.9615384615384616,0.6774766770324302
crackforest_0012,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4318609022556391,0.603216278306531,0.46879782349940485,0.8457055214723926,0.603216278306531
crackforest_0013,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.3905434448879337,0.561713402517112,0.42556038808966207,0.825974025974026,0.561713402517112
crackforest_0014,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5653021442495126,0.7222914072229141,0.5960070463887258,0.9164785553047404,0.7222914072229142
crackforest_0015,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.4505579068872643,0.6212201591511937,0.46896275530636766,0.9198743126472899,0.6212201591511938
crackforest_0016,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.5856006697362913,0.7386483632523759,0.6864573110893032,0.7994285714285714,0.7386483632523759
crackforest_0017,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.3291731669266771,0.4953051643192488,0.33202202989771834,0.9745958429561201,0.49530516431924887
crackforest_0018,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.6213942307692307,0.7664936990363233,0.6374845869297164,0.9609665427509294,0.7664936990363233
crackforest_0019,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.48643244787203654,0.6544965411222137,0.5039952648712637,0.9331506849315069,0.6544965411222137
crackforest_0020,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.3830798479087453,0.5539518900343643,0.41957313899010934,0.8149646107178968,0.5539518900343643
crackforest_0021,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.12940730443573867,0.2291596732684346,0.5676274944567627,0.14355811019206505,0.22915967326843456
crackforest_0022,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.3069778518694927,0.46975218658892126,0.32657714720040537,0.836469824789098,0.4697521865889213
crackforest_0023,ablation_fusion_mean_v2,crackforest,oracle_gt_prompt_gt_alignment,0.3834522111269615,0.5543411012579913,0.3888888888888889,0.964824120603015,0.5543411012579913
