image_id,method,dataset,protocol,iou,dice,precision,recall,f1
deepcrack_0000,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5890388413429888,0.7413775245986536,0.6093989443214711,0.9463246959280803,0.7413775245986535
deepcrack_0001,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.6766640563821457,0.8071552005978235,0.709616490104295,0.935780810049816,0.8071552005978235
deepcrack_0002,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.7058549825513765,0.8275673955539392,0.7277524586231711,0.9591148577449947,0.8275673955539392
deepcrack_0003,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5452089849303383,0.7056766951881498,0.5957281553398058,0.8653954642897439,0.7056766951881498
deepcrack_0004,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.6481802426343154,0.786540483701367,0.8411764705882353,0.7385690414704542,0.786540483701367
deepcrack_0005,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.6776315789473685,0.807843137254902,0.7586402266288952,0.8638709677419355,0.807843137254902
deepcrack_0006,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5661697036628014,0.7229991773416382,0.7442535688361964,0.7029250457038391,0.7229991773416383
deepcrack_0007,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.7205907031381105,0.8376085048278553,0.8596596596596596,0.8166603271205781,0.8376085048278552
deepcrack_0008,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.7430841671571513,0.8526084754347459,0.9046936581870297,0.8061941251596424,0.8526084754347459
deepcrack_0009,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.6574553828439839,0.7933310177144842,0.7862306368330465,0.8005608131791097,0.7933310177144842
deepcrack_0010,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5389432485322896,0.7004069175991862,0.8325272067714631,0.6044776119402985,0.7004069175991862
deepcrack_0011,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.7285589899869395,0.8429668807454981,0.7957679505468378,0.8961178045515394,0.842966880745498
deepcrack_0012,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5208435507601765,0.6849403418252177,0.976551724137931,0.5274397814750434,0.6849403418252177
deepcrack_0013,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.5847105984949715,0.7379399103537034,0.9398598236491069,0.6074377146197122,0.7379399103537034
deepcrack_0014,ablation_fusion_mean_v2,deepcrack,oracle_gt_prompt_gt_alignment,0.3481374321880651,0.5164717244339522,0.556737998843262,0.48163714600220153,0.5164717244339522
