image_id,method,dataset,protocol,iou,dice,precision,recall,f1
deepcrack_0033,point_v2,deepcrack,oracle_gt_prompt,0.7919208573784007,0.8838792786161207,0.8132407720961734,0.967956469165659,0.8838792786161207
deepcrack_0034,point_v2,deepcrack,oracle_gt_prompt,0.6980905127048564,0.8222064813175137,0.7258089729560732,0.9481315090871962,0.8222064813175137
deepcrack_0035,point_v2,deepcrack,oracle_gt_prompt,0.4621794178119251,0.6321788040260509,0.46641913290378945,0.9807118254879449,0.6321788040260509
deepcrack_0036,point_v2,deepcrack,oracle_gt_prompt,0.00813515122310723,0.01613900916605747,0.02404087786898978,0.012146605722024716,0.016139009166057473
deepcrack_0037,point_v2,deepcrack,oracle_gt_prompt,0.050899621212121215,0.09686866411353909,0.08575303126994256,0.11129516513096593,0.09686866411353909
deepcrack_0038,point_v2,deepcrack,oracle_gt_prompt,0.09374844951624907,0.17142597926920547,0.9754775425916365,0.09396991172448091,0.17142597926920547
deepcrack_0039,point_v2,deepcrack,oracle_gt_prompt,0.06388424057485972,0.12009622501850481,0.6946748728926947,0.06572983922015445,0.12009622501850481
deepcrack_0040,point_v2,deepcrack,oracle_gt_prompt,0.6695421366954214,0.8020667726550079,0.6965025310630465,0.9453466583385384,0.802066772655008
deepcrack_0041,point_v2,deepcrack,oracle_gt_prompt,0.4842143495753241,0.6524857406396476,0.79234672884378,0.554592,0.6524857406396476
deepcrack_0042,point_v2,deepcrack,oracle_gt_prompt,0.11424257674886763,0.2050587172538392,0.1358148202638419,0.4183510075833107,0.2050587172538392
deepcrack_0043,point_v2,deepcrack,oracle_gt_prompt,0.0028874305906108027,0.005758234678263671,0.0033293753346837094,0.021289266041387523,0.005758234678263671
deepcrack_0044,point_v2,deepcrack,oracle_gt_prompt,0.13931650783677174,0.24456155401679025,0.1485548379892427,0.6913815504547424,0.24456155401679025
deepcrack_0045,point_v2,deepcrack,oracle_gt_prompt,0.7982529816899042,0.887809434843531,0.8089887640449438,0.983647277996274,0.8878094348435309
deepcrack_0046,point_v2,deepcrack,oracle_gt_prompt,0.5722852859284644,0.7279662171366299,0.5771681607084999,0.985432417481099,0.7279662171366299
deepcrack_0047,point_v2,deepcrack,oracle_gt_prompt,0.5,0.6666666666666666,0.646662705486235,0.6879477454698694,0.6666666666666667
deepcrack_0048,point_v2,deepcrack,oracle_gt_prompt,0.5374596227987913,0.6991528295493054,0.5393704904318728,0.9934514637904468,0.6991528295493052
deepcrack_0049,point_v2,deepcrack,oracle_gt_prompt,0.7569558101472995,0.8616674429436423,0.7648420704481561,0.986561433447099,0.8616674429436423
deepcrack_0050,point_v2,deepcrack,oracle_gt_prompt,0.7292393579902303,0.8434221146085553,0.7398753894080997,0.9806681681681682,0.8434221146085553
deepcrack_0051,point_v2,deepcrack,oracle_gt_prompt,0.46067898581865063,0.6307737569873492,0.46326707000864303,0.9880184331797235,0.6307737569873493
deepcrack_0052,point_v2,deepcrack,oracle_gt_prompt,0.7499234771962044,0.8570928808815812,0.7524570024570024,0.995530272247054,0.8570928808815812
deepcrack_0053,point_v2,deepcrack,oracle_gt_prompt,0.7905709547500592,0.8830378406985975,0.8002398081534772,0.9849468713105076,0.8830378406985975
deepcrack_0054,point_v2,deepcrack,oracle_gt_prompt,0.7552895917931182,0.860586874467308,0.7697669353082117,0.9757040309221424,0.860586874467308
deepcrack_0055,point_v2,deepcrack,oracle_gt_prompt,0.6650338857948064,0.7988232449423712,0.8992831866436802,0.7185528891466686,0.7988232449423712
deepcrack_0056,point_v2,deepcrack,oracle_gt_prompt,0.43901649951472016,0.6101618705035972,0.576465590484282,0.6480420248328558,0.6101618705035972
deepcrack_0057,point_v2,deepcrack,oracle_gt_prompt,0.4603732162458836,0.6304870715574263,0.4806325922530369,0.9161205766710354,0.6304870715574263
deepcrack_0058,point_v2,deepcrack,oracle_gt_prompt,0.38052155401809473,0.551272166538165,0.38774403470715835,0.9533333333333334,0.551272166538165
deepcrack_0059,point_v2,deepcrack,oracle_gt_prompt,0.05205712326319297,0.0989625413147264,0.052096624521517226,0.9856437454279444,0.0989625413147264
deepcrack_0060,point_v2,deepcrack,oracle_gt_prompt,0.010086716737418816,0.01997198175221811,0.011905271722838423,0.06194295900178253,0.01997198175221811
deepcrack_0061,point_v2,deepcrack,oracle_gt_prompt,0.659967544626139,0.7951571664912017,0.9313017438788093,0.6937409788741635,0.7951571664912018
deepcrack_0062,point_v2,deepcrack,oracle_gt_prompt,0.13661708647881007,0.2403924560065234,0.14123665136693095,0.8068332303345987,0.2403924560065234
