image_id,method,dataset,iou,dice,precision,recall,f1
deepcrack_0040,point+text,deepcrack,0.6741674167416741,0.8053763440860215,0.7069372345445966,0.9356652092442224,0.8053763440860215
deepcrack_0041,point+text,deepcrack,0.6695848630330415,0.8020974289580515,0.9718098187448766,0.682848,0.8020974289580515
deepcrack_0042,point+text,deepcrack,0.38550716130547075,0.556485267015485,0.9310320385596824,0.39683978367926526,0.5564852670154851
deepcrack_0043,point+text,deepcrack,0.6035498654251836,0.7527671928869534,0.9636469221835076,0.6176120291796933,0.7527671928869534
deepcrack_0044,point+text,deepcrack,0.7633783840680393,0.865813475956258,0.9648254576415496,0.7852317020355132,0.8658134759562581
deepcrack_0045,point+text,deepcrack,0.7923051299133911,0.8841185763404888,0.8021922428330522,0.9846822604015731,0.8841185763404888
deepcrack_0046,point+text,deepcrack,0.6543298085167191,0.791051222251015,0.7440688982775431,0.8443665867600959,0.791051222251015
deepcrack_0047,point+text,deepcrack,0.5211924272393331,0.6852419429739017,0.6126889221059625,0.7772861356932154,0.6852419429739017
deepcrack_0048,point+text,deepcrack,0.6117362371445856,0.7591021695067938,0.6219707221060401,0.9738058551617874,0.7591021695067938
deepcrack_0049,point+text,deepcrack,0.8144089112468559,0.8977126448163184,0.8377379412308261,0.9669368600682594,0.8977126448163184
