image_id,method,dataset,iou,dice,precision,recall,f1
deepcrack_0003,box,deepcrack,0.034982511331415445,0.06760019797129416,0.03536716780180576,0.762834254767009,0.06760019797129416
deepcrack_0004,box,deepcrack,0.12595866946623938,0.22373586683417085,0.12846869998422036,0.8657147197326447,0.22373586683417085
deepcrack_0005,box,deepcrack,0.6167675329298683,0.7629637784872839,0.7816377171215881,0.7451612903225806,0.7629637784872839
deepcrack_0006,box,deepcrack,0.40094966761633427,0.5723969631236443,0.7036666666666667,0.48240402193784276,0.5723969631236443
deepcrack_0007,box,deepcrack,0.7179056888739721,0.8357917358601152,0.8592086764410524,0.8136173449980981,0.8357917358601152
deepcrack_0008,box,deepcrack,0.7394242068155111,0.8501942239486573,0.9024740050197203,0.803639846743295,0.8501942239486573
deepcrack_0009,box,deepcrack,0.6443136128661688,0.7836870142345647,0.7810269799825935,0.7863652295828952,0.7836870142345647
deepcrack_0010,box,deepcrack,0.11141513056835638,0.20049237679782317,0.124805076087541,0.5094381035996488,0.2004923767978232
deepcrack_0011,box,deepcrack,0.7332020135697089,0.8460664225280969,0.8006692160611855,0.8969210174029452,0.8460664225280969
deepcrack_0012,box,deepcrack,0.4116575591985428,0.5832258064516129,0.9870456732548671,0.41389371740749936,0.5832258064516128
deepcrack_0013,box,deepcrack,0.3925637699956766,0.5638000620925179,0.9661287462316014,0.39804193760502665,0.5638000620925179
deepcrack_0014,box,deepcrack,0.00025017512258581004,0.000500225101295583,1.0,0.00025017512258581004,0.0005002251012955829
deepcrack_0015,box,deepcrack,0.25977895242671795,0.412419896246567,0.83271719038817,0.2740823362401136,0.41241989624656694
deepcrack_0016,box,deepcrack,0.2154980851969174,0.35458399782177447,0.993244715624319,0.21581439393939394,0.3545839978217744
deepcrack_0017,box,deepcrack,0.000825147347740668,0.0016489340818970593,1.0,0.000825147347740668,0.0016489340818970593
deepcrack_0018,box,deepcrack,0.4686973202348428,0.6382490303174226,0.9214857142857142,0.48819326713489947,0.6382490303174226
deepcrack_0019,box,deepcrack,0.4176940114505412,0.5892583421766301,0.9799019607843137,0.42130332153093913,0.5892583421766301
deepcrack_0020,box,deepcrack,0.3981739189464395,0.5695627897943826,0.4941032768932693,0.6722250873875423,0.5695627897943826
deepcrack_0021,box,deepcrack,0.7058548884116164,0.8275673308517626,0.9446388402899275,0.7363140463666472,0.8275673308517626
deepcrack_0022,box,deepcrack,0.5287973543760847,0.6917821421687264,0.9741238916701852,0.5363310308182784,0.6917821421687262
deepcrack_0023,box,deepcrack,0.6451060707953781,0.7842729198409454,0.938122332859175,0.6737756209692868,0.7842729198409454
deepcrack_0024,box,deepcrack,0.003145209739548362,0.006270696822377228,0.006390464565233,0.006155335777024691,0.006270696822377228
deepcrack_0025,box,deepcrack,0.0059001590477656355,0.011731102723656024,0.011926986102468368,0.011541549578482538,0.011731102723656024
deepcrack_0026,box,deepcrack,0.755050226294293,0.8604314736775898,0.8750159907893054,0.8463251670378619,0.8604314736775898
deepcrack_0027,box,deepcrack,0.026907298081558766,0.052404531805015454,0.027018139968213954,0.8677031387503666,0.052404531805015454
deepcrack_0028,box,deepcrack,0.5526392195575169,0.7118707457551051,0.6856134284273467,0.7402193357703974,0.7118707457551051
deepcrack_0029,box,deepcrack,0.5359258792386234,0.697853830686528,0.9998824082784572,0.5359596596281122,0.697853830686528
deepcrack_0030,box,deepcrack,0.8661502154730145,0.928274914089347,0.999940772328832,0.8661946539428454,0.9282749140893471
deepcrack_0031,box,deepcrack,0.8800372266170312,0.9361912776595218,0.999260276867801,0.8806109145092196,0.9361912776595218
deepcrack_0032,box,deepcrack,0.6250773355330996,0.7692893401015228,0.6680625964293586,0.9066706551002094,0.7692893401015228
deepcrack_0033,box,deepcrack,0.023289362957781883,0.045518626110731375,0.023378789042358284,0.8589278516727126,0.045518626110731375
deepcrack_0034,box,deepcrack,0.059318282425852145,0.11199331383201003,0.05947399122473306,0.9577292219726363,0.11199331383201003
deepcrack_0035,box,deepcrack,0.00204407074514352,0.00407980208619667,0.0021770682148040637,0.03237657864523536,0.00407980208619667
deepcrack_0036,box,deepcrack,0.4763195846553216,0.6452797749296655,0.5992887211496589,0.6989165396986626,0.6452797749296656
deepcrack_0037,box,deepcrack,0.2658765074271518,0.4200670537247526,0.9994163424124514,0.26591779687338235,0.42006705372475267
deepcrack_0038,box,deepcrack,0.014783410138248848,0.029136089515367287,0.022950678933737784,0.03988561482034067,0.029136089515367287
deepcrack_0039,box,deepcrack,0.030609137965002777,0.05940009036877411,0.0946971795866349,0.043271300164577794,0.05940009036877412
deepcrack_0040,box,deepcrack,0.1211941928730715,0.2161876928072739,0.12424185872912195,0.8316677076826983,0.2161876928072739
deepcrack_0041,box,deepcrack,0.5283112669422785,0.6913660566008663,0.7434367981148055,0.646112,0.6913660566008664
deepcrack_0042,box,deepcrack,0.05150956995275086,0.09797261275532741,0.06549698074396912,0.19432611257137677,0.0979726127553274
deepcrack_0043,box,deepcrack,0.508966819138895,0.6745898089784921,0.9538712750034019,0.5218103319934495,0.6745898089784921
deepcrack_0044,box,deepcrack,0.17185573032735454,0.29330526937705403,0.18638102165802378,0.6880034647033347,0.29330526937705403
deepcrack_0045,box,deepcrack,0.8392300641613198,0.9125884580883086,0.8800461361014994,0.9476298902918651,0.9125884580883086
deepcrack_0046,box,deepcrack,0.6576691825508507,0.7934866491742553,0.6822826808228268,0.9479992624008852,0.7934866491742552
deepcrack_0047,box,deepcrack,0.045787320055215935,0.08756526145832105,0.04637663067224268,0.7827644332069111,0.08756526145832105
deepcrack_0048,box,deepcrack,0.7289678461312583,0.8432404891304348,0.7541008505467801,0.9562788906009245,0.8432404891304348
deepcrack_0049,box,deepcrack,0.8225777131430649,0.9026531019349691,0.847695766204571,0.9652303754266212,0.9026531019349691
