image_id,method,dataset,iou,dice,precision,recall,f1
deepcrack_0000,deeplabv3p,deepcrack,0.528999064546305,0.6919547262159682,0.5631535269709543,0.8971443680592279,0.6919547262159683
deepcrack_0001,deeplabv3p,deepcrack,0.6550188081568006,0.7915545188109336,0.8840347361389446,0.7165908598657137,0.7915545188109336
deepcrack_0002,deeplabv3p,deepcrack,0.7147301895964998,0.8336357450669086,0.9024060888779769,0.7746048472075869,0.8336357450669085
deepcrack_0003,deeplabv3p,deepcrack,0.5059097421203438,0.6718991556665478,0.71024512884978,0.6374816653503328,0.6718991556665477
deepcrack_0004,deeplabv3p,deepcrack,0.6131295414683037,0.7601739670705188,0.7776894962656921,0.7434300470909919,0.7601739670705188
deepcrack_0005,deeplabv3p,deepcrack,0.6688409433015554,0.8015634395670475,0.7505630630630631,0.86,0.8015634395670476
deepcrack_0006,deeplabv3p,deepcrack,0.6928772919605077,0.8185794626119558,0.7520091848450058,0.8980804387568556,0.8185794626119558
deepcrack_0007,deeplabv3p,deepcrack,0.6898479818277128,0.816461586185503,0.8946295037389531,0.7508558387219475,0.8164615861855031
deepcrack_0008,deeplabv3p,deepcrack,0.7577995478522984,0.8622138386349996,0.9312835710316726,0.8026819923371648,0.8622138386349996
deepcrack_0009,deeplabv3p,deepcrack,0.5563877897117016,0.7149732134749841,0.7418503862822687,0.689975464423414,0.7149732134749842
deepcrack_0010,deeplabv3p,deepcrack,0.46611320754716984,0.6358488623494286,0.5987977506302113,0.6777875329236172,0.6358488623494285
deepcrack_0011,deeplabv3p,deepcrack,0.7006625175667537,0.8239877228190297,0.7369087837837838,0.9344042838018741,0.8239877228190295
deepcrack_0012,deeplabv3p,deepcrack,0.772719298245614,0.871789796625266,0.9301678927176094,0.8203066799106035,0.871789796625266
deepcrack_0013,deeplabv3p,deepcrack,0.7701075407302467,0.8701251455180442,0.8665314107673358,0.873748812742018,0.8701251455180443
deepcrack_0014,deeplabv3p,deepcrack,0.7867650346523586,0.8806586421761217,0.88090112640801,0.8804162914039828,0.8806586421761218
deepcrack_0015,deeplabv3p,deepcrack,0.8143944767579325,0.897703875524512,0.9236792705819254,0.8731494625836544,0.897703875524512
deepcrack_0016,deeplabv3p,deepcrack,0.7820730671197961,0.8777115613825983,0.8838214114258282,0.8716856060606061,0.8777115613825983
deepcrack_0017,deeplabv3p,deepcrack,0.766942612599972,0.8681013261335663,0.877297167161544,0.8590962671905698,0.8681013261335662
deepcrack_0018,deeplabv3p,deepcrack,0.7638911257851506,0.8661431701972242,0.8708078335373317,0.8615282150641802,0.8661431701972243
deepcrack_0019,deeplabv3p,deepcrack,0.7627492739593418,0.8654086945060738,0.9036194320840405,0.8302984319676278,0.8654086945060738
deepcrack_0020,deeplabv3p,deepcrack,0.7628822121776123,0.8654942535670116,0.9137579617834395,0.8220732336255802,0.8654942535670115
deepcrack_0021,deeplabv3p,deepcrack,0.7738707308116048,0.872522126183945,0.9308669243511872,0.8210598090785116,0.872522126183945
deepcrack_0022,deeplabv3p,deepcrack,0.8153430275913497,0.8982798459563544,0.9268180694380673,0.8714465993623804,0.8982798459563544
deepcrack_0023,deeplabv3p,deepcrack,0.771331828442438,0.8709060787562126,0.8690786545431424,0.8727412042653726,0.8709060787562125
deepcrack_0024,deeplabv3p,deepcrack,0.7446646341463414,0.8536478811708169,0.9012222307633178,0.8108444567397469,0.853647881170817
deepcrack_0025,deeplabv3p,deepcrack,0.7128165240687927,0.8323326101216005,0.836935565702689,0.8277800080289041,0.8323326101216004
deepcrack_0026,deeplabv3p,deepcrack,0.7818419333768779,0.8775659824046921,0.8667632150615496,0.888641425389755,0.8775659824046921
deepcrack_0027,deeplabv3p,deepcrack,0.5963484818416352,0.7471407260069617,0.6483279395900755,0.8814901730712819,0.7471407260069618
deepcrack_0028,deeplabv3p,deepcrack,0.5988566289825282,0.7491061026073681,0.7747216220707994,0.7251302792253247,0.7491061026073682
deepcrack_0029,deeplabv3p,deepcrack,0.708695112875217,0.8295161700119777,0.9778367277083689,0.7202647336905137,0.8295161700119777
deepcrack_0030,deeplabv3p,deepcrack,0.6459536108578953,0.7848989261868865,0.9803996925441968,0.6544045969934842,0.7848989261868866
deepcrack_0031,deeplabv3p,deepcrack,0.7670327707831056,0.8681590782758098,0.9490664015025964,0.7999627491152915,0.8681590782758097
deepcrack_0032,deeplabv3p,deepcrack,0.4874363606503531,0.6554046593794854,0.5194259712985649,0.8878253066108286,0.6554046593794854
deepcrack_0033,deeplabv3p,deepcrack,0.7479742020836778,0.8558183538315989,0.8065263908701854,0.911527609834744,0.8558183538315988
deepcrack_0034,deeplabv3p,deepcrack,0.7683798502382573,0.8690212684053508,0.8218056061157627,0.9219930569736573,0.8690212684053509
deepcrack_0035,deeplabv3p,deepcrack,0.6419667590027701,0.7819485449177562,0.7229479430688244,0.8514351320321469,0.7819485449177563
deepcrack_0036,deeplabv3p,deepcrack,0.9191687801685348,0.9578821723932134,0.9648746135348677,0.9509903504316912,0.9578821723932134
deepcrack_0037,deeplabv3p,deepcrack,0.8060168593205794,0.8925906257860756,0.9700504222100723,0.8265866031680298,0.8925906257860756
deepcrack_0038,deeplabv3p,deepcrack,0.8043573302244243,0.8915721035415741,0.9719140693784117,0.8234986945169713,0.8915721035415741
deepcrack_0039,deeplabv3p,deepcrack,0.7184970102610793,0.8361923308227612,0.9622977292950599,0.7393087732624383,0.8361923308227612
deepcrack_0040,deeplabv3p,deepcrack,0.66862652869238,0.8014094432699084,0.7302851271512972,0.8878825733916302,0.8014094432699085
deepcrack_0041,deeplabv3p,deepcrack,0.76461898313431,0.8666108553090554,0.9523882542359886,0.795008,0.8666108553090554
deepcrack_0042,deeplabv3p,deepcrack,0.8620371969827835,0.9259076009648092,0.9482218070114323,0.9046194749086075,0.9259076009648092
